PROD ID,SUG,ID,SUG MUZAR,SHM MUZAR,MISPAR HEVRA,SHM HEVRA,YITRAT NEHASIM,MENAYOT,AGAH CONC,AGAH MMSL,HALVAAOT LS,KRANOT LS,AHER,MEZUMAN_PIKDONOT,MATAH,HUL
14791-קופת גמל להשקעה-כלל פנסיה וגמל בעמ,גמל,14791,קופת גמל להשקעה,כלל גמל לעתיד פאסיבי  מדדי מניות,512244146,"כלל פנסיה וגמל בע""מ",6.64,94.86,0,0,0,0,-0.025,5.187,97.38,95.3
14795-קרנות כלליות-אחר,פנסיה,14795,קרנות כלליות,כלל פנסיה משלימה עוקב מדד  s1;p500,512244146,"כלל פנסיה וגמל בע""מ",33.62,96.36,0,0,0,0,1.873,44.529,97.9,108.11
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,14796,פוליסות שהונפקו משנת 2004 ואילך,"כלל חברה לביטוח בע""מ פאסיבי מדדי מניות",ללא,0,47.94386,96.45,0,0,0,0,0,3.545396637,100,96.45
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14848,קרנות השתלמות,רעות עוקב מדד S&amp;P 500,510806870,"רעות חברה לניהול קופות גמל בע""מ",1.05,89.32,0,0,0,0,-0.005,10.703,89.32,87.67
14849-קרנות השתלמות-ילין לפידות ניהול קופות גמל בעמ,גמל,14849,קרנות השתלמות,ילין לפידות קרן השתלמות מסלול עוקב מדד s&amp;p 500,513611509,"ילין לפידות ניהול קופות גמל בע""מ",237.46,98.73,0,0,0,0,11.239,72.455,97.89,97.61
14850-קרנות חדשות-אלטשולר שחם פיננסים בעמ,פנסיה,14850,קרנות חדשות,אלטשולר שחם פנסיה מקיפה מסלול מחקה מדד S1;P500,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",194.99,69.3,0,12.957,0,0,-0.48,32.941,60.92,64.7
14854-קרנות כלליות-אלטשולר שחם פיננסים בעמ,פנסיה,14854,קרנות כלליות,אלטשולר שחם פנסיה כללית מחקה מדד S1;P 500,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",7.63,100.25,0,0,0,0,-1.085,35.032,92.43,99.32
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14858,תגמולים ואישית לפיצויים,אלטשולר שחם גמל מחקה מדד S&amp;P 500,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",60.71,96.56,0,0,0,0,-0.769,40.175,96.49,98.55
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14862,קרנות השתלמות,אלטשולר שחם השתלמות מחקה מדד S&amp;P 500,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",178.82,97.58,0,0,0,0,-0.788,39.979,97.55,98.42
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14863,קרנות השתלמות,אלטשולר שחם השתלמות פאסיבי- מדדי מניות,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",167.17,92.64,0,0,0,0,-0.723,42.842,92.8,95.04
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14864,קופת גמל להשקעה,אלטשולר שחם חיסכון פלוס פאסיבי- מדדי מניות,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",60.25,94.76,0,0,0,0,-0.746,40.485,94.46,97.14
14865-קופת גמל להשקעה-אלטשולר שחם גמל ופנסיה בעמ,גמל,14865,קופת גמל להשקעה,אלטשולר שחם חיסכון פלוס מחקה מדד S&amp;P 500,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",113.29,96.86,0,0,0,0,-0.787,40.672,96.85,98.23
14916-פוליסות שהונפקו משנת 2004 ואילך-הפניקס ביטוח עוקב מדדי אגח,ביטוח,14916,פוליסות שהונפקו משנת 2004 ואילך,"הפניקס ביטוח עוקב מדדי אג""ח",ללא,0,23.3771,0,79.03717741,19.70646487,0,0,0,1.257213256,0,11.66
"14919-תגמולים ואישית לפיצויים-אינפיניטי השתלמות, גמל ופנסיה בעמ",גמל,14919,תגמולים ואישית לפיצויים,אינפיניטי גמל עוקב מדד s&amp;p 500,513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",0,0,0,0,0,0,0,0,0,0
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14920,קרנות השתלמות,אינפיניטי השתלמות עוקב מדד s&amp;p 500,513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",0,0,0,0,0,0,0,0,0,0
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14921,קרנות השתלמות,אינפיניטי השתלמות עוקב מדדי מניות,513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",0,0,0,0,0,0,0,0,0,0
"14922-קרנות השתלמות-אינפיניטי השתלמות, גמל ופנסיה בעמ",גמל,14922,קרנות השתלמות,אינפיניטי השתלמות הלכה,513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",0,0,0,0,0,0,0,0,0,0
"14923-קופת גמל להשקעה-אינפיניטי השתלמות, גמל ופנסיה בעמ",גמל,14923,קופת גמל להשקעה,אינפיניטי גמל להשקעה עוקב מדד s&amp;p 500,513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",0,0,0,0,0,0,0,0,0,0
"14924-קופת גמל להשקעה-אינפיניטי השתלמות, גמל ופנסיה בעמ",גמל,14924,קופת גמל להשקעה,אינפיניטי גמל להשקעה עוקב מדדי מניות,513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",0,0,0,0,0,0,0,0,0,0
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,14925,פוליסות שהונפקו משנת 2004 ואילך,מגדל פסיבי מדדי מניות,ללא,0,29.06393,100.8,0,0,0,0,-1.097580403,42.72271506,98.37,99.92
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,14926,פוליסות שהונפקו משנת 2004 ואילך,"מגדל מסלול אג""ח עד 20% במניות",ללא,0,8.37086,18.88,51.09391389,24.91978124,0,0.023892408,0.3106013,10.8937433,12.34,23.49
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14929,קרנות חדשות,מגדל מקפת אישית פאסיבי - מדדי מניות,512237744,"מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",23.01,72.71,0,27.099,0,0,-0.792,31.848,70.96,73.18
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14930,קרנות כלליות,מגדל מקפת משלימה פאסיבי - מדדי מניות,512237744,"מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",1.7,99.77,0,0,0,0,-1.087,43.675,97.36,99.88
14943-קופת גמל להשקעה-מגדל מקפת קרנות פנסיה וקופות גמל בעמ,גמל,14943,קופת גמל להשקעה,מגדל גמל להשקעה מסלול פאסיבי - מדד מניות,512237744,"מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",2.59,96.79,0,0,0,0,-1.08,45.482,94.46,96.43
14944-קופת גמל להשקעה-מגדל מקפת קרנות פנסיה וקופות גמל בעמ,גמל,14944,קופת גמל להשקעה,"מגדל גמל להשקעה מסלול אג""ח",512237744,"מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",0.14,0,57.353,29.859,0,0,-5.882,18.523,8.73,11.33
14945-קרנות השתלמות-מגדל מקפת קרנות פנסיה וקופות גמל בעמ,גמל,14945,קרנות השתלמות,מגדל השתלמות מסלול פאסיבי - מדדי מניות,512237744,"מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",9.77,95.57,0,0,0,0,-1.048,46.053,93.27,98.05
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14948,קופת גמל להשקעה,יחד רופאים כללי כללי,510930654,"יחד רופאים - חברה לניהול קופות גמל בע""מ",0,0,0,0,0,0,0,0,0,0
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14949,קופת גמל להשקעה,יחד רופאים מניות מניות,510930654,"יחד רופאים - חברה לניהול קופות גמל בע""מ",0,0,0,0,0,0,0,0,0,0
15007-קרנות השתלמות-הפניקס פנסיה וגמל בעמ,גמל,15007,קרנות השתלמות,הפניקס השתלמות פאסיבי- מדדי מניות,513026484,"הפניקס פנסיה וגמל בע""מ",6.01,85.84,0,0,0,0,-70.744,85.315,2.44,1.93
15028-קרנות השתלמות-אלטשולר שחם גמל ופנסיה בעמ,גמל,15028,קרנות השתלמות,אלטשולר שחם השתלמות כללי פאסיבי,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",0,0,0,0,0,0,0,0,0,43.95
15038-קרנות חדשות-הראל השקעות בביטוח ושירותים פיננסיים בעמ,פנסיה,15038,קרנות חדשות,הראל  פנסיה פאסיבי מדדי מניות,512267592,"הראל פנסיה וגמל בע""מ",31.69,58.07,0,19.391,0,0,14.969,7.569,62.12,65.79
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,15039,קרנות כלליות,הראל פנסיה כללית פאסיבי מדדי מניות,512267592,"הראל פנסיה וגמל בע""מ",4.39,84.58,0,3.493,0,0,9.158,2.769,85.01,93.41
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,15040,קופת גמל להשקעה,הראל גמל להשקעה פאסיבי מדדי מניות,512267592,"הראל פנסיה וגמל בע""מ",2.92,80.35,0,0,0,0,-0.012,18.325,80.76,91.59
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,15046,קרנות השתלמות,קרן השתלמות לאקדמאים במדעי החברה והרוח מסלול כללי עוקבי מדדים עוקב מדד s&amp;p 500,520027954,"החברה לניהול קרן השתלמות לאקדמאים במדעי החברה והרוח בע""מ",0,0,0,0,0,0,0,0,0,0
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,17010,פוליסות שהונפקו בשנים 1990 - 1991,מגדל-קרן ח',ללא,0,27.49614,25.83,6.10631165,38.6054188,7.335575103,12.9290875,6.739127747,7.961117451,16.27,34.51
17011-פוליסות שהונפקו בשנים 1990 - 1991-מגדל-קרן ט',ביטוח,17011,פוליסות שהונפקו בשנים 1990 - 1991,מגדל-קרן ט',ללא,0,2725.06155,27.07,6.407047944,35.64359858,7.688002497,13.55411587,7.059180003,8.343187698,17.05,36.29
17012-פוליסות שהונפקו בשנים 1992 - 2003-מגדל-קרן י',ביטוח,17012,פוליסות שהונפקו בשנים 1992 - 2003,מגדל-קרן י',ללא,0,74309.96424,40.2,9.513650117,4.439008999,11.41570392,20.12613537,10.48197921,12.38854182,25.31,53.74
17013-פוליסות שהונפקו משנת 2004 ואילך-מגדל - כללי,ביטוח,17013,פוליסות שהונפקו משנת 2004 ואילך,מגדל - כללי,ללא,0,33181.67045,40.32,13.2758476,9.1083811,10.5800216,19.77942012,5.315512981,10.25683051,25.04,52.85
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,18011,פוליסות שהונפקו בשנים 1990 - 1991,מנורה-קרן ט',ללא,0,493.42025,46.63,19.47868982,34.14154567,3.305924311,0.197438188,0.444428456,5.308416102,22.84,40.35
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,18012,פוליסות שהונפקו בשנים 1992 - 2003,מנורה-קרן י',ללא,0,12156.19425,44.66,18.69675454,9.668178838,12.53003093,14.22494215,0.53351237,7.861521298,24.5,45.69
18013-פוליסות שהונפקו משנת 2004 ואילך-מנורה-קרן י' חדשה,ביטוח,18013,פוליסות שהונפקו משנת 2004 ואילך,מנורה-קרן י' חדשה,ללא,0,10185.76729,44.66,18.69675642,9.66817788,12.53003003,14.22494309,0.53351209,7.861522625,24.5,45.69
35011-פוליסות שהונפקו בשנים 1990 - 1991-הכשרב ביטוח - קרן ט',ביטוח,35011,פוליסות שהונפקו בשנים 1990 - 1991,"הכשרה חברה לביטוח בע""מ - קרן ט'",ללא,0,71.24848,39.24,3.651025257,41.43484886,0.738963133,10.78703714,1.472873527,7.476791084,18.98,39.25
35012-פוליסות שהונפקו בשנים 1992 - 2003-הכשרב ביטוח - קרן י',ביטוח,35012,פוליסות שהונפקו בשנים 1992 - 2003,"הכשרה חברה לביטוח בע""מ - קרן י'",ללא,0,1757.92472,42.26,13.14251386,11.50135143,1.13865513,25.27775478,11.30096174,10.32512928,22.09,49.97
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,46011,פוליסות שהונפקו בשנים 1990 - 1991,איילון-קרן ט',ללא,0,16.42506,43.64,28.62881475,6.141834489,6.051119448,15.22368868,0.301977588,5.399675861,23.94,38.69
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,46012,פוליסות שהונפקו בשנים 1992 - 2003,איילון-קרן י',ללא,0,1799.92298,44.95,26.71645983,5.404347913,5.649708411,15.70691653,3.786989819,0.342914673,23.46,37.89
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,46013,פוליסות שהונפקו משנת 2004 ואילך,איילון-קרן י' חדשה,ללא,0,450.09229,43.66,27.03823254,4.392876848,5.938670933,16.52107838,3.873827743,1.034809994,23.12,37.96
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,259010,פוליסות שהונפקו בשנים 1990 - 1991,הראל-קרן ח',ללא,0,3.30204,29.02,6.571695073,43.4731257,10.27546608,8.92478589,4.100495451,6.717059757,15.55,34.35
